,sumdid,company,lat,lon,geometry,index_right,zip,objectid,po_name,shape_stlength,shape_starea
579,Powered0f73d69f-4c81-53d2-9091-3037cdcbb244,Jump,36.1197,-86.7531,POINT (-86.7531 36.1197),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
632,Powered1181344e-4993-5ad7-9372-c4259b3a55ef,Jump,36.1192,-86.7541,POINT (-86.7541 36.1192),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
651,Powered122c1766-fd44-51f0-bfe2-5007726e6a8d,Jump,36.1196,-86.754,POINT (-86.754 36.1196),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
678,Powered130ba9f7-89e9-505c-9ccc-66e18fd30cb0,Jump,36.1201,-86.753,POINT (-86.753 36.1201),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
696,Powered137861d3-fa6b-5d5d-ab9b-c1930cf5bf37,Jump,36.1198,-86.7532,POINT (-86.7532 36.1198),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
752,Powered151b9e94-ad62-5d67-9764-d6d2be34b49c,Jump,36.1201,-86.7536,POINT (-86.7536 36.1201),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
794,Powered16197509-1225-5eda-981c-12d92dd3a2ae,Jump,36.1198,-86.7533,POINT (-86.7533 36.1198),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
853,Powered1765c43f-0b71-53a8-a79a-bee5a883f650,Jump,36.1198,-86.7531,POINT (-86.7531 36.1198),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
863,Powered17ffcfb3-f80c-5f9c-a70f-33152770694d,Jump,36.1098,-86.7501,POINT (-86.7501 36.1098),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
899,Powered1891adbe-6979-5c5a-9287-ab8cf1ab02ba,Jump,36.1199,-86.7534,POINT (-86.7534 36.1199),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
906,Powered18bea4d5-20ba-5c59-bdbd-a36e55a1a341,Jump,36.1198,-86.7538,POINT (-86.7538 36.1198),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
949,Powered1a17dd91-feea-5fcd-83c4-15f11d1515e5,Jump,36.1196,-86.7536,POINT (-86.7536 36.1196),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
961,Powered1b0ac074-6ffc-5b25-9cd7-6ada7ad34043,Jump,36.12,-86.7532,POINT (-86.7532 36.12),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
969,Powered1bf0d1c6-a03f-5257-a6a2-f077adc42537,Jump,36.1194,-86.7548,POINT (-86.7548 36.1194),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
982,Powered1d31a501-7b4c-5a16-8b6c-0f8f2c5a4eba,Jump,36.12,-86.7531,POINT (-86.7531 36.12),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
984,Powered1d782bf1-388f-57b4-aa0d-516304c6e618,Jump,36.1199,-86.7533,POINT (-86.7533 36.1199),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
985,Powered1d9fcc46-84f8-57a9-b9fe-b06349acbb05,Jump,36.1198,-86.7534,POINT (-86.7534 36.1198),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
988,Powered1ea7d5d1-1adf-57a0-be71-4d373b48a91f,Jump,36.1199,-86.7535,POINT (-86.7535 36.1199),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
992,Powered1f24f3dd-ae95-5daf-b119-9441174e084e,Jump,36.1195,-86.7542,POINT (-86.7542 36.1195),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
1134,Powered2193cdcc-a2ab-5824-9f18-b54b5dae2d5f,Jump,36.1197,-86.7534,POINT (-86.7534 36.1197),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
1158,Powered225fe63e-3e22-51fb-8220-1375eeba07c2,Jump,36.1199,-86.7534,POINT (-86.7534 36.1199),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
1162,Powered226cea4a-45a4-5f83-886e-ec8158129151,Jump,36.1197,-86.7532,POINT (-86.7532 36.1197),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
1230,Powered23c34246-b9d4-509b-89f6-c75bec7a5463,Jump,36.1199,-86.7533,POINT (-86.7533 36.1199),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
1231,Powered23cb7559-7e9f-57cc-8d00-281bb38e4aa2,Jump,36.1198,-86.7534,POINT (-86.7534 36.1198),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
1265,Powered24c2f788-4809-57c4-92ca-fae550f7828e,Jump,36.1193,-86.7546,POINT (-86.7546 36.1193),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
1266,Powered24c4e34b-b792-52c6-b90d-0450f3a71953,Jump,36.12,-86.7536,POINT (-86.7536 36.12),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
1267,Powered24f46289-67a4-5307-bf13-dcebeb349607,Jump,36.1199,-86.7531,POINT (-86.7531 36.1199),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
1304,Powered25b09f87-09dd-5733-a3da-0c4554adb676,Jump,36.1199,-86.7534,POINT (-86.7534 36.1199),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
1327,Powered26496a07-5559-5a19-b67c-1a0ba89f428e,Jump,36.1198,-86.7534,POINT (-86.7534 36.1198),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
1397,Powered28475498-038b-5b25-89eb-6eda986b7b33,Jump,36.1195,-86.7538,POINT (-86.7538 36.1195),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
1402,Powered2863adf8-fb56-59fe-b11d-a0800034b488,Jump,36.1204,-86.7538,POINT (-86.7538 36.1204),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
1416,Powered28b6e9eb-e6bf-5f8a-a10c-1331e1449ef3,Jump,36.1198,-86.7539,POINT (-86.7539 36.1198),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
1453,Powered299af9a1-fd8a-5357-aaa4-633fc73f2403,Jump,36.1194,-86.7537,POINT (-86.7537 36.1194),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
1478,Powered2c66eb76-dba5-5ea4-8959-58ede90bf027,Jump,36.1199,-86.7534,POINT (-86.7534 36.1199),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
1480,Powered2ccc9ec1-c85b-5197-89d1-6b1db8376138,Jump,36.1201,-86.753,POINT (-86.753 36.1201),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
1493,Powered2f20e0f4-4536-5549-9f76-a8ecf3b831e6,Jump,36.1195,-86.7539,POINT (-86.7539 36.1195),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
1611,Powered303cee8b-7f30-5f18-ab75-af04c76af507,Jump,36.1195,-86.7541,POINT (-86.7541 36.1195),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
1644,Powered3135ec8a-245b-5c99-a663-f52d3f4c57b0,Jump,36.1199,-86.7536,POINT (-86.7536 36.1199),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
1651,Powered31746c02-6dd9-5c54-acac-09f736fab6d1,Jump,36.1195,-86.7534,POINT (-86.7534 36.1195),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
1701,Powered32c33eec-ba0b-5d0c-8c39-d9ad5bc71be6,Jump,36.1207,-86.7523,POINT (-86.7523 36.1207),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
1753,Powered341fce12-a39a-5f02-8d68-33c6d56aa0a2,Jump,36.1187,-86.7538,POINT (-86.7538 36.1187),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
1800,Powered3519a7a0-9c81-58b4-ab2c-d180995b2e7c,Jump,36.1199,-86.7534,POINT (-86.7534 36.1199),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
1824,Powered358712a9-a9c5-50cc-9375-015bae4dc13f,Jump,36.1199,-86.7534,POINT (-86.7534 36.1199),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
1831,Powered35fe6183-c1da-5e04-ad97-175d7743e933,Jump,36.1198,-86.7532,POINT (-86.7532 36.1198),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
1870,Powered3688c30a-5c05-559d-bcae-2ed6119bb0f7,Jump,36.12,-86.7533,POINT (-86.7533 36.12),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
1911,Powered37681c0b-446b-5f22-a135-bf09cc680edd,Jump,36.1196,-86.7534,POINT (-86.7534 36.1196),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
1919,Powered37af7df6-4362-5428-9875-1220c7c2b9b0,Jump,36.119,-86.7541,POINT (-86.7541 36.119),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
1921,Powered37fdee8c-cf96-59a8-9ee4-0e40593cc0c2,Jump,36.1196,-86.7536,POINT (-86.7536 36.1196),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
1922,Powered37ffbd72-029b-52f2-81eb-e9d7b257c2e3,Jump,36.1198,-86.7532,POINT (-86.7532 36.1198),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
1933,Powered382ac141-5767-5867-9f75-3179a15953a2,Jump,36.1198,-86.7533,POINT (-86.7533 36.1198),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
1961,Powered38efff19-f66e-5363-be9a-577698f18181,Jump,36.1185,-86.7541,POINT (-86.7541 36.1185),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
1964,Powered3906ebe8-b185-5a55-91b0-a50667fdbfd8,Jump,36.12,-86.7534,POINT (-86.7534 36.12),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
1979,Powered393ab8e4-955b-5225-9f34-fd2347fabc81,Jump,36.1196,-86.754,POINT (-86.754 36.1196),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
2002,Powered39fdab53-df63-56c7-ae01-13418fb3150e,Jump,36.12,-86.7531,POINT (-86.7531 36.12),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
2006,Powered3a59100e-f513-52c4-841a-48bc911d66fd,Jump,36.12,-86.7533,POINT (-86.7533 36.12),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
2020,Powered3c63b021-abff-5848-9a3c-44c1ae7e1ae6,Jump,36.1199,-86.7535,POINT (-86.7535 36.1199),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
2021,Powered3c702324-b20c-50f0-83a1-1a366a620668,Jump,36.12,-86.7535,POINT (-86.7535 36.12),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
2032,Powered3d4ddf80-0aec-5c95-8d8f-eede90a61368,Jump,36.1199,-86.7535,POINT (-86.7535 36.1199),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
2034,Powered3de042c7-add2-596e-b902-8e86c075f353,Jump,36.1201,-86.7532,POINT (-86.7532 36.1201),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
2044,Powered3ec183cc-571e-5d6c-9e47-622302be63a2,Jump,36.1196,-86.7535,POINT (-86.7535 36.1196),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
2049,Powered3f0449b5-1034-5425-8dd0-f75d91d3472c,Jump,36.1193,-86.7539,POINT (-86.7539 36.1193),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
2198,Powered40b958a8-d08c-5d2e-a89c-a4a0466a4548,Jump,36.1197,-86.7531,POINT (-86.7531 36.1197),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
2300,Powered43848ef9-02cf-5151-a315-362c2225ac77,Jump,36.1196,-86.7538,POINT (-86.7538 36.1196),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
2350,Powered4501372e-4eba-5c5f-9209-5f6783eb4501,Jump,36.12,-86.7534,POINT (-86.7534 36.12),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
2359,Powered4526991a-48e4-5bb5-a631-a33a6af7c839,Jump,36.12,-86.7533,POINT (-86.7533 36.12),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
2384,Powered45b5911d-5e86-5514-9269-a9a8b085b869,Jump,36.1189,-86.7539,POINT (-86.7539 36.1189),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
2421,Powered468243ac-1535-53ac-9134-dc4cb7b73591,Jump,36.1195,-86.7545,POINT (-86.7545 36.1195),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
2469,Powered47e08595-1081-5471-af0b-bce520be20a2,Jump,36.1197,-86.7531,POINT (-86.7531 36.1197),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
2506,Powered48b31957-8e5f-57bb-a8bc-dca1c8a414e7,Jump,36.1198,-86.7537,POINT (-86.7537 36.1198),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
2551,Powered4a6bff7d-bf0e-5de8-8126-3309eb3d81d4,Jump,36.1195,-86.7541,POINT (-86.7541 36.1195),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
2569,Powered4cc3708c-16e6-59e9-afdf-c706edce8145,Jump,36.1197,-86.7531,POINT (-86.7531 36.1197),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
2766,Powered514d60e8-72fb-53f9-b55f-edcf783d11d4,Jump,36.1199,-86.7533,POINT (-86.7533 36.1199),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
2788,Powered51a8a919-968a-5200-a0c4-e62214401d07,Jump,36.1199,-86.7534,POINT (-86.7534 36.1199),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
2808,Powered5246a8e5-8d31-5776-a5f4-562d167efb7e,Jump,36.1193,-86.7539,POINT (-86.7539 36.1193),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
2894,Powered54c0ce5a-390f-5c69-bee1-5862c976983d,Jump,36.1197,-86.7539,POINT (-86.7539 36.1197),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
2926,Powered55b69e4a-8ac4-5453-923f-896e8653f1f2,Jump,36.119,-86.7544,POINT (-86.7544 36.119),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
2927,Powered55bb7a1d-a138-568f-80c6-82d8d58b5eb8,Jump,36.1199,-86.7532,POINT (-86.7532 36.1199),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
2933,Powered5607a8f0-da9f-5dc6-b278-29b7e1ebca99,Jump,36.1198,-86.7536,POINT (-86.7536 36.1198),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
2937,Powered5610b75c-2919-5f94-9051-8f84499a43a3,Jump,36.1193,-86.754,POINT (-86.754 36.1193),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
2939,Powered561293bf-b9b1-5a73-b311-1a6d7f05db80,Jump,36.1199,-86.7533,POINT (-86.7533 36.1199),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
3103,Powered5b5bb847-647f-51af-abb6-7097b1264a64,Jump,36.1199,-86.7536,POINT (-86.7536 36.1199),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
3110,Powered5cb9e8f4-9ee7-55dc-a821-4e335a040337,Jump,36.1198,-86.753,POINT (-86.753 36.1198),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
3116,Powered5d3acc9d-ebda-5299-8183-3a615c70a6a1,Jump,36.1197,-86.754,POINT (-86.754 36.1197),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
3127,Powered5e5d7552-0f2f-5ae0-afc6-a0909a45689a,Jump,36.1202,-86.7534,POINT (-86.7534 36.1202),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
3130,Powered5e98bc6e-99d7-5f8b-8bde-c59c289591c4,Jump,36.1196,-86.7536,POINT (-86.7536 36.1196),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
3133,Powered5ec54073-1cda-57cf-8cda-25ed421fc20f,Jump,36.12,-86.7532,POINT (-86.7532 36.12),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
3149,Powered5fdfcb90-bc20-557c-9dc0-5eb8905ef0a9,Jump,36.1195,-86.7546,POINT (-86.7546 36.1195),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
3251,Powered60a2e547-21b3-53e0-b901-f2071ea570f4,Jump,36.1194,-86.7539,POINT (-86.7539 36.1194),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
3286,Powered61f29e0c-a351-55b4-879f-b2be89221570,Jump,36.12,-86.7535,POINT (-86.7535 36.12),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
3327,Powered62b37972-a226-557b-a5ee-9381b1e518b1,Jump,36.1199,-86.7534,POINT (-86.7534 36.1199),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
3395,Powered646ac9cb-e4ec-5922-86d3-b336734259a3,Jump,36.12,-86.7533,POINT (-86.7533 36.12),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
3476,Powered66f34249-3fb9-5162-b52f-1508828de040,Jump,36.1201,-86.7531,POINT (-86.7531 36.1201),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
3497,Powered67496007-1c0c-55b6-ac34-6356232cd2d6,Jump,36.1199,-86.7535,POINT (-86.7535 36.1199),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
3498,Powered67516f1e-0533-5a6a-955f-24b14584306c,Jump,36.1199,-86.7531,POINT (-86.7531 36.1199),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
3515,Powered67a9d1a9-f305-5384-b8c3-8ff059f469a6,Jump,36.1199,-86.7532,POINT (-86.7532 36.1199),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
3517,Powered67cd2001-78c8-563d-97ba-e87cd7bf5085,Jump,36.1187,-86.7539,POINT (-86.7539 36.1187),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
3541,Powered687087d8-7422-5530-b144-676275627092,Jump,36.1197,-86.7529,POINT (-86.7529 36.1197),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
3578,Powered6951c0aa-b87e-5796-bfec-eb10d1ebd937,Jump,36.1193,-86.7543,POINT (-86.7543 36.1193),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
3611,Powered6cff8f75-a292-5e6c-b71f-4529e4a58237,Jump,36.1194,-86.7544,POINT (-86.7544 36.1194),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
3620,Powered6d713a97-9fa3-5af5-ab16-f0a1da6d88f1,Jump,36.1199,-86.7534,POINT (-86.7534 36.1199),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
3627,Powered6e0cd42f-7ad1-5ff0-b617-71c7ffc8a81c,Jump,36.1196,-86.7539,POINT (-86.7539 36.1196),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
3635,Powered6ee8aaaf-a346-58b1-b81b-d210dbd990eb,Jump,36.1203,-86.7533,POINT (-86.7533 36.1203),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
3643,Powered6f0f912d-544b-50a4-9e3b-9f101727636f,Jump,36.1195,-86.7541,POINT (-86.7541 36.1195),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
3644,Powered6f275859-55ce-503d-bb5f-35b0e2c953dc,Jump,36.1199,-86.7537,POINT (-86.7537 36.1199),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
3646,Powered6f54896a-d253-5cce-8189-489a67ce143f,Jump,36.1199,-86.7534,POINT (-86.7534 36.1199),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
3648,Powered6f889e9e-4b1e-56a7-88aa-9a17e61880b9,Jump,36.12,-86.7533,POINT (-86.7533 36.12),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
3797,Powered71197339-781f-5d45-b3e6-3fca37d64210,Jump,36.1197,-86.752,POINT (-86.752 36.1197),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
3817,Powered7179eba6-2522-5423-b6c8-7c6b74ce00f6,Jump,36.1199,-86.7535,POINT (-86.7535 36.1199),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
3829,Powered71ec4e65-5223-5958-bda3-44cd2bf928c9,Jump,36.1192,-86.7539,POINT (-86.7539 36.1192),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
3863,Powered72b69b18-a03a-564b-9140-10ee91ec36d1,Jump,36.1198,-86.7535,POINT (-86.7535 36.1198),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
3920,Powered743768be-96db-5dac-86f3-a99dacad31b8,Jump,36.1198,-86.7535,POINT (-86.7535 36.1198),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
3926,Powered7458598,Spin,36.08832,-86.72362,POINT (-86.72362 36.08832),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
4010,Powered76e0a48f-75cc-5e65-8eba-7119a906833e,Jump,36.1195,-86.754,POINT (-86.754 36.1195),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
4070,Powered787b68fb-baf2-57c0-a2cc-840f0076d0de,Jump,36.12,-86.7532,POINT (-86.7532 36.12),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
4141,Powered7be93e86-f2d9-52b9-8833-cf502df59efc,Jump,36.1201,-86.7535,POINT (-86.7535 36.1201),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
4145,Powered7c41d147-36a4-57b3-8d19-9fcc45a6ac99,Jump,36.1197,-86.7535,POINT (-86.7535 36.1197),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
4146,Powered7c426280-28f4-51d5-874d-cfadd5ae37f6,Jump,36.1199,-86.7535,POINT (-86.7535 36.1199),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
4149,Powered7ce756e0-8613-5e47-a47c-535ab141ef3c,Jump,36.1201,-86.7533,POINT (-86.7533 36.1201),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
4157,Powered7d780df7-ec58-56f3-99ab-a3d8c4b0a2f7,Jump,36.12,-86.7535,POINT (-86.7535 36.12),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
4167,Powered7e0697d1-4cc8-5d6c-8858-40d74810c1b8,Jump,36.1191,-86.7543,POINT (-86.7543 36.1191),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
4168,Powered7e18bf8e-cd73-561d-ae8f-aa1dc3701dec,Jump,36.1199,-86.7534,POINT (-86.7534 36.1199),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
4173,Powered7ebdc73e-4520-5f0a-97e3-a3168a843658,Jump,36.1198,-86.7534,POINT (-86.7534 36.1198),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
4174,Powered7ef0a871-50df-595b-b013-f68e7e33d1fb,Jump,36.1196,-86.7533,POINT (-86.7533 36.1196),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
4178,Powered7f120244-46b3-5268-889d-53229153c40c,Jump,36.1199,-86.7534,POINT (-86.7534 36.1199),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
4287,Powered8015025,Spin,36.08833,-86.72364,POINT (-86.72364 36.08833),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
4319,Powered80f01786-795c-5c46-b24e-62c7d93df667,Jump,36.1197,-86.7537,POINT (-86.7537 36.1197),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
4356,Powered81ad8ca6-e3f4-5fcc-83bb-cd3a4256beda,Jump,36.1199,-86.7533,POINT (-86.7533 36.1199),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
4358,Powered82032b07-76b9-5d47-ae79-74917507871e,Jump,36.1198,-86.753,POINT (-86.753 36.1198),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
4399,Powered83413c4a-335c-5218-a347-bdbfebe206d7,Jump,36.1196,-86.7541,POINT (-86.7541 36.1196),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
4450,Powered849e16b5-5cdd-5aca-bbe9-517ed8fd5583,Jump,36.12,-86.7535,POINT (-86.7535 36.12),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
4555,Powered87b6c888-f615-5830-b2a6-11acc1ee0918,Jump,36.1194,-86.7547,POINT (-86.7547 36.1194),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
4556,Powered87c41b98-1eed-53b6-a197-3129c50c37d3,Jump,36.1198,-86.7534,POINT (-86.7534 36.1198),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
4557,Powered87e400f4-1c5e-5ac5-b4fd-658a0bc4673c,Jump,36.12,-86.7534,POINT (-86.7534 36.12),49,37211,39,NASHVILLE,290587.58467925159,602215091.79736328
